Fe.contabilizaci줻;Centro de coste;N즡ero de cuenta;Denominaci줻;En moneda local centro de beneficio;Clave moneda ML CeBe;En moneda de la sociedad;Clave moneda moneda sociedad;Acreedor;Nombre del usuario;Fecha de documento;Texto;Documento compras;N� doc.refer.
13/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;53,26;USD;5792,00;ARS;204208;BJADMIN_LO;W;293-722-10;R1694721;5005671942
13/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,14;USD;2843,00;ARS;204208;BJADMIN_LO;W;98F27003501-208;R1315321;5005671943
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;44,38;USD;4826,00;ARS;204208;BJADMIN_LO;W;75-MM;R0167521;5005672533
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;42,44;USD;4615,00;ARS;204208;BJADMIN_LO;W;24 IN.;R0054021;5005672534
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,14;USD;2843,00;ARS;204208;BJADMIN_LO;W;33-158;R1211421;5005672535
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;73,93;USD;8040,00;ARS;201495;BJADMIN_LO;W;1609 0054;R1831821;5005672536
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;73,93;USD;8040,00;ARS;201495;BJADMIN_LO;W;1051CC;R1751421;5005672537
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;73,93;USD;8040,00;ARS;201495;BJADMIN_LO;W;1609 0054;R1808221;5005672538
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;18,56;USD;2018,00;ARS;204208;BJADMIN_LO;W;7511192;R1068021;5005672539
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;617,20;USD;67120,50;ARS;405987;BJADMIN_LO;W;8561E;R1721021;5005672560
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;18,56;USD;2018,00;ARS;204208;BJADMIN_LO;W;75111792;R0871421;5005672561
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;18,56;USD;2018,00;ARS;204208;BJADMIN_LO;W;CM-6421;R0941321;5005672618
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,91;USD;6406,00;ARS;204208;BJADMIN_LO;W;5 85;R0426821;5005672619
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;86,92;USD;9453,00;ARS;201495;BJADMIN_LO;W;TOOL GSE REPAIRS COST;S0061621;5005672640
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,90;USD;2925,00;ARS;204208;BJADMIN_LO;W;J6169F;R0076821;5005672641
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;650,00;USD;70687,50;ARS;405794;BJADMIN_LO;W;13105-97;R1867921;5005672642
13/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;131,96;USD;14038,40;ARS;405804;BJADMIN_LO;W;1760A;R1868621;5005672667
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,14;USD;2843,00;ARS;204208;BJADMIN_LO;W;HV1023CME;R1296021;5005672668
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,79;USD;4001,00;ARS;204208;BJADMIN_LO;W;.004 IN;R1748021;5005672669
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,31;USD;3949,00;ARS;204208;BJADMIN_LO;W;S-300-1;R1021221;5005672700
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,31;USD;3949,00;ARS;204208;BJADMIN_LO;W;1501MRRH;R0374221;5005672701
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;394,80;USD;42934,50;ARS;405987;BJADMIN_LO;W;8904 A;R1720221;5005672702
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;363,13;USD;39490,00;ARS;204208;BJADMIN_LO;W;1501MRMH;R0178721;5005672703
14/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,00;USD;7395,00;ARS;405987;BJADMIN_LO;W;45-1279-SS-02L-5000;R1941121;5005672704
1/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;3542,00;USD;381650,50;ARS;405628;BJADMIN_LO;W;SUPERSEDER III;R1424721;5005675047
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;290,00;USD;31537,50;ARS;405628;BJADMIN_LO;W;G2S20N09GMB;R1890421;5005675048
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,00;USD;7395,00;ARS;405987;BJADMIN_LO;W;45-1279-SS-02L-5000;R1940921;5005675049
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,00;USD;7395,00;ARS;405987;BJADMIN_LO;W;45-1279-SS-02L-5000;R1940721;5005675090
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,00;USD;7395,00;ARS;405987;BJADMIN_LO;W;45-1279-SS-02L-5000;R1940521;5005675096
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;227,00;USD;24686,25;ARS;405794;BJADMIN_LO;W;MIC-5050;R1890921;5005675112
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;120,00;USD;13050,00;ARS;405794;BJADMIN_LO;W;4SS-DAA-100;R1905921;5005675254
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;120,00;USD;13050,00;ARS;405794;BJADMIN_LO;W;3SS-DAA-075;R1906421;5005675274
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;80,00;USD;8700,00;ARS;405794;BJADMIN_LO;W;HS-3V;R1884021;5005675275
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;126,15;USD;13282,50;ARS;405792;BJADMIN_LO;W;14-648-3;R1900621;5005675277
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;81,84;USD;8900,00;ARS;206059;BJADMIN_LO;W;A-IN-1/0;R2152321;5005675316
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;182,07;USD;19800,00;ARS;206494;BJADMIN_LO;W;SPX622;R1868021;5005675339
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;182,07;USD;19800,00;ARS;206494;BJADMIN_LO;W;AV8101;R1882021;5005675341
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;420,00;USD;45675,00;ARS;405794;BJADMIN_LO;W;PTS 37.5F;R1830621;5005675343
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;186,88;USD;20323,00;ARS;204208;BJADMIN_LO;W;F70043;R1672421;5005675345
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;240,24;USD;26126,10;ARS;405794;BJADMIN_LO;W;XDC300-20;R1892521;5005675348
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;374,00;USD;40672,50;ARS;405628;BJADMIN_LO;W;HFM-205;R1774721;5005675382
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;154,00;USD;16747,50;ARS;405794;BJADMIN_LO;W;879B;R1849021;5005675383
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;244,00;USD;26535,00;ARS;405987;BJADMIN_LO;W;1865;R1720321;5005675384
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;184,80;USD;20097,00;ARS;405794;BJADMIN_LO;W;7008-0210-01;R1944821;5005675385
17/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8156,25;ARS;405628;BJADMIN_LO;W;THCD-100;R1773621;5005675389
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;80,18;USD;8740,00;ARS;204208;BJADMIN_LO;W;436-13;R1326321;5005676171
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,48;USD;4739,00;ARS;204208;BJADMIN_LO;W;TQFR250E;R0614521;5005676172
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,55;USD;3875,00;ARS;204208;BJADMIN_LO;W;733.;R0049321;5005676173
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;47,34;USD;5160,00;ARS;204208;BJADMIN_LO;W;436;R1369721;5005676175
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,80;USD;3575,00;ARS;204208;BJADMIN_LO;W;293-343;R0050121;5005676178
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;62,85;USD;6851,00;ARS;204208;BJADMIN_LO;W;40S;R0427621;5005676179
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;0S436KRL;R1326121;5005676411
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;1363,00;USD;148567,00;ARS;406142;BJADMIN_LO;W;TYPE2250;R1282521;5005676412
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;62,80;USD;6845,00;ARS;204208;BJADMIN_LO;W;5 IN.;R1309221;5005676413
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,57;USD;13282,50;ARS;405792;BJADMIN_LO;W;14-648-3;R1985421;5005676414
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;188,36;USD;19923,75;ARS;405792;BJADMIN_LO;W;8846A;R1945421;5005676415
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;215-1;R1346721;5005676416
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;573,00;USD;62457,00;ARS;406142;BJADMIN_LO;W;BOND 600M;R1513121;5005676417
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;253,00;USD;27577,00;ARS;405628;BJADMIN_LO;W;752420-88-00;R1868721;5005676418
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;T436RL23;R1345121;5005676421
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;365,14;USD;39800,00;ARS;201492;BJADMIN_LO;W;HP-E3631A;R0745921;5005676422
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;88,56;USD;9653,00;ARS;204208;BJADMIN_LO;W;0-5000PSI;R1111921;5005676423
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;164,33;USD;17381,96;ARS;405792;BJADMIN_LO;W;1823A;R2114721;5005676425
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;796,00;USD;86764,00;ARS;401349;BJADMIN_LO;W;101-01180;R1481021;5005676426
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;205,00;USD;22345,00;ARS;406142;BJADMIN_LO;W;766-10;R1719721;5005676427
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;2 IN;R0943121;5005676430
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;376,01;USD;40985,00;ARS;201492;BJADMIN_LO;W;6543A;R0342021;5005676510
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;115,00;USD;12535,00;ARS;406142;BJADMIN_LO;W;470;R1953221;5005676511
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;604,00;USD;65836,00;ARS;406142;BJADMIN_LO;W;83V;R1572421;5005676512
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;193-213;R1425221;5005676515
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,51;USD;3980,00;ARS;204208;BJADMIN_LO;W;436-3IN;R1049621;5005676522
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;9810,00;ARS;406142;BJADMIN_LO;W;543-390B;R1884221;5005676524
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;9810,00;ARS;406142;BJADMIN_LO;W;543-390B;R1884121;5005676525
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;03IN;R1345221;5005676528
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;436.1;R1377821;5005676543
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;25MM;R1485521;5005676546
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;221,76;USD;24171,84;ARS;405794;BJADMIN_LO;W;ND-4000;R1927021;5005676549
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;154,00;USD;16786,00;ARS;406142;BJADMIN_LO;W;PR-880;R1771721;5005676552
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;2 IN;R1034321;5005676554
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;74,77;USD;8150,00;ARS;204208;BJADMIN_LO;W;C 21;R1012421;5005676556
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;88,56;USD;9653,00;ARS;204208;BJADMIN_LO;W;500 PSI;R0975121;5005676561
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;350,00;USD;38150,00;ARS;406142;BJADMIN_LO;W;1093001;R1867721;5005676575
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;-604,00;USD;-64477,00;ARS;406142;BJADMIN_LO;W;83V;R1572421;5005676660
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,59;USD;3770,00;ARS;204208;BJADMIN_LO;W;02IN;R1536421;5005677546
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;980,00;USD;106820,00;ARS;405794;BJADMIN_LO;W;ELOTEST M2;R1750221;5005677547
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,08;USD;2843,00;ARS;204208;BJADMIN_LO;W;33-158;R1200221;5005677590
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;51,20;USD;5581,00;ARS;204208;BJADMIN_LO;W;511137;R3078419;5005677592
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,08;USD;2843,00;ARS;204208;BJADMIN_LO;W;33-158;R1211521;5005677594
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;47,34;USD;5160,00;ARS;204208;BJADMIN_LO;W;436-3IN;R1534921;5005680419
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,08;USD;2843,00;ARS;204208;BJADMIN_LO;W;30-797;R1268621;5005680421
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;263,73;USD;28747,00;ARS;204208;BJADMIN_LO;W;020IN;R1014021;5005680423
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,08;USD;2843,00;ARS;204208;BJADMIN_LO;W;33-158;R1325321;5005680425
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;126,55;USD;13794,00;ARS;204208;BJADMIN_LO;W;122;R1308921;5005680426
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;396,78;USD;43249,00;ARS;201492;BJADMIN_LO;W;1587-MULTIMETRODIGIT;R0962320;5005680436
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,08;USD;2843,00;ARS;204208;BJADMIN_LO;W;30-797;R1707821;5005680437
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;98,72;USD;10760,00;ARS;201492;BJADMIN_LO;W;2700;R0880521;5005680438
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;171,61;USD;18706,00;ARS;201492;BJADMIN_LO;W;HS-3V;R0460821;5005680439
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;53,07;USD;5785,00;ARS;201492;BJADMIN_LO;W;CRONOM-1800S;R0917821;5005680440
1/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;29,32;USD;3159,00;ARS;204208;BJADMIN_LO;W;YA 120;R0807421;5005680442
11/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;106,76;USD;11583,00;ARS;204208;BJADMIN_LO;W;4 BAR;R0397320;5005680443
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;95,64;USD;10425,00;ARS;204208;BJADMIN_LO;W;42IN;R1347221;5005680444
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;120,00;USD;13080,00;ARS;405987;BJADMIN_LO;W;45;R1944121;5005680445
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;126,55;USD;13794,00;ARS;204208;BJADMIN_LO;W;534-120;R1479321;5005680446
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,83;USD;2925,00;ARS;204208;BJADMIN_LO;W;TQS-4FUA;R1609720;5005680447
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,48;USD;4739,00;ARS;204208;BJADMIN_LO;W;TQSC4FUAC;R0600321;5005680448
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;113,79;USD;12403,00;ARS;201492;BJADMIN_LO;W;117;R1649121;5005680449
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;92,43;USD;10075,00;ARS;201492;BJADMIN_LO;W;FLUKE 117;R0807121;5005680450
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;293,16;USD;31954,00;ARS;201492;BJADMIN_LO;W;2608P;R0714020;5005680451
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;337,51;USD;36789,00;ARS;201492;BJADMIN_LO;W;2608XPI;R1470920;5005680452
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;94,50;USD;10301,00;ARS;201492;BJADMIN_LO;W;305002;R1867421;5005680453
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;94,50;USD;10301,00;ARS;201492;BJADMIN_LO;W;4087;R1973421;5005680454
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;510,00;USD;55590,00;ARS;405794;BJADMIN_LO;W;ATECH4RS600;R1440521;5005680456
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;94,50;USD;10301,00;ARS;201492;BJADMIN_LO;W;03313-85;R1843521;5005680457
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;74,39;USD;8108,00;ARS;204208;BJADMIN_LO;W;123EM;R1308821;5005680458
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;188,36;USD;19923,75;ARS;405792;BJADMIN_LO;W;200AB;R2149121;5005680459
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;74,39;USD;8108,00;ARS;204208;BJADMIN_LO;W;123E&M;R1705521;5005680461
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;2922,00;USD;318498,00;ARS;405628;BJADMIN_LO;W;CW1251M;R1691321;5005680462
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;45,92;USD;5005,00;ARS;204208;BJADMIN_LO;W;24 IN;R1568720;5005680463
19/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;188,36;USD;19923,75;ARS;405792;BJADMIN_LO;W;200AB;R1945521;5005680466
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,48;USD;4739,00;ARS;204208;BJADMIN_LO;W;798B-12IN/300;R1340321;5005680497
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,54;USD;12812,00;ARS;204208;BJADMIN_LO;W;Q1820;R0486121;5005680500
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,71;USD;4001,00;ARS;204208;BJADMIN_LO;W;IDS-179;R1361721;5005680503
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;64,91;USD;7075,00;ARS;204805;BJADMIN_LO;W;TQS 4FUA;R2071621;5005680510
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;28,82;USD;3141,00;ARS;204208;BJADMIN_LO;W;222;R0053621;5005680516
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;38,76;USD;4225,00;ARS;204208;BJADMIN_LO;W;655-204;R0123721;5005680519
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;64,91;USD;7075,00;ARS;204805;BJADMIN_LO;W;TQS4 FUA;R2070221;5005680520
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;604,00;USD;65836,00;ARS;406142;BJADMIN_LO;W;83V;R1572421;5005680523
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,48;USD;4739,00;ARS;204208;BJADMIN_LO;W;12.6 IN;R1049721;5005680532
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;53,07;USD;5785,00;ARS;204805;BJADMIN_LO;W;223-B;R1876521;5005680535
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,71;USD;4001,00;ARS;204208;BJADMIN_LO;W;D8IS;R0932121;5005680546
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;214,17;USD;23345,00;ARS;204805;BJADMIN_LO;W;2608XPI;R1953721;5005680547
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;161,00;USD;17549,00;ARS;405628;BJADMIN_LO;W;X-AM2000;R1503621;5005680549
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;161,00;USD;17549,00;ARS;405628;BJADMIN_LO;W;X-AM2000;R1503521;5005680553
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;192,00;USD;20928,00;ARS;405628;BJADMIN_LO;W;X-AM7000;R1503721;5005680554
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,66;USD;2470,00;ARS;204208;BJADMIN_LO;W;25-0131;R0052421;5005680564
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,22;USD;2422,00;ARS;204208;BJADMIN_LO;W;723.;R1383021;5005680568
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;229,87;USD;25056,00;ARS;204805;BJADMIN_LO;W;T5-8002-104B-00;R1994721;5005680569
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,41;USD;3860,00;ARS;204805;BJADMIN_LO;W;16-GN;R1843721;5005680614
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;36,71;USD;4001,00;ARS;204208;BJADMIN_LO;W;750-1;R1514921;5005680616
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;28,82;USD;3141,00;ARS;204208;BJADMIN_LO;W;025MM;R0817421;5005680617
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;51,20;USD;5581,00;ARS;204208;BJADMIN_LO;W;511-701;R1876921;5005680618
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;88,56;USD;9653,00;ARS;204208;BJADMIN_LO;W;227-7;R1100921;5005680866
20/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;64,91;USD;7075,00;ARS;204805;BJADMIN_LO;W;WT-151872;R2066621;5005680943
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;352,00;USD;38368,00;ARS;406142;BJADMIN_LO;W;CX2200;R1744221;5005680944
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;1471,00;USD;160339,00;ARS;406142;BJADMIN_LO;W;J46002-16;R1597321;5005680945
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,22;USD;2422,00;ARS;204208;BJADMIN_LO;W;799A-6/150;R1383321;5005680951
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;87,75;USD;9565,00;ARS;204208;BJADMIN_LO;W;329-711-10;R0250521;5005680960
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;44,28;USD;4826,00;ARS;204208;BJADMIN_LO;W;193-212;R0920321;5005680962
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;44,28;USD;4826,00;ARS;204208;BJADMIN_LO;W;193-213;R0920421;5005680963
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;28,82;USD;3141,00;ARS;204208;BJADMIN_LO;W;193211;R0920521;5005680964
21/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,73;USD;7710,00;ARS;204805;BJADMIN_LO;W;33-158;R1937121;5005680965
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;166,75;USD;18217,00;ARS;204208;BJADMIN_LO;W;T-140;R1158821;5005684079
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;105,06;USD;11478,00;ARS;204208;BJADMIN_LO;W;6-IN;R1006521;5005684101
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;27,50;USD;3004,00;ARS;204208;BJADMIN_LO;W;9 IN;R1360121;5005684105
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;87,55;USD;9565,00;ARS;204208;BJADMIN_LO;W;449;R0250621;5005684110
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,21;USD;12805,00;ARS;204208;BJADMIN_LO;W;30006-0035;R1846120;5005684115
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,21;USD;12805,00;ARS;204208;BJADMIN_LO;W;3277705;R1179020;5005684116
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,21;USD;12805,00;ARS;204208;BJADMIN_LO;W;3277705.;R1846320;5005684404
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,21;USD;12805,00;ARS;204208;BJADMIN_LO;W;CFM56-7;R1384620;5005684406
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,17;USD;2422,00;ARS;204208;BJADMIN_LO;W;150MM;R1201221;5005684409
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;18,47;USD;2018,00;ARS;204208;BJADMIN_LO;W;150MM;R0572921;5005684411
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,17;USD;2422,00;ARS;204208;BJADMIN_LO;W;122;R1340121;5005684414
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;28,75;USD;3141,00;ARS;204208;BJADMIN_LO;W;486;R0903621;5005684415
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;22,17;USD;2422,00;ARS;204208;BJADMIN_LO;W;CALIP-5.4IN-001;R1340621;5005684416
1/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;175,41;USD;18900,00;ARS;204209;BJADMIN_LO;W;54-50-100N;R1500321;5005684589
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;53,02;USD;5792,00;ARS;204208;BJADMIN_LO;W;436.1XRL-2;R0941421;5005684621
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,51;USD;3770,00;ARS;204208;BJADMIN_LO;W;436.1;R0952321;5005684623
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;13,68;USD;1495,00;ARS;204208;BJADMIN_LO;W;CM 6421-1;R0100021;5005684625
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,65;USD;7500,00;ARS;201495;BJADMIN_LO;W;HH2001KC;R1937921;5005684633
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;336,74;USD;36789,00;ARS;201492;BJADMIN_LO;W;2608XPI;R1438220;5005684640
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;146,26;USD;15979,00;ARS;201492;BJADMIN_LO;W;T-10-A;R1568721;5005684801
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;91,98;USD;10049,00;ARS;201492;BJADMIN_LO;W;MA 220;R1873920;5005684802
24/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;91,98;USD;10049,00;ARS;201492;BJADMIN_LO;W;MA 220;R1873420;5005684805
1/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;39,91;USD;4300,00;ARS;204208;BJADMIN_LO;W;10-PSI;R1126621;5005685863
3/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;145,71;USD;15700,00;ARS;204208;BJADMIN_LO;W;18 MM;R1010521;5005685864
18/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;205,00;USD;22345,00;ARS;406142;BJADMIN_LO;W;768-20;R1719621;5005685865
25/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,28;USD;11200,00;ARS;202076;BJADMIN_LO;W;A1M-170-GE-1;R3056119Z;5005685866
25/1/2022;10501009;700820001;MNT-EQUIPOS TALLER;185,00;USD;20257,50;ARS;405628;BJADMIN_LO;W;140-234;R2092721;5005685867
